Date,GHI,DNI,DHI,T_amb,RH,WS,WS_gst,WD,WD_st_dev,BP
2016-10-04,524.2974427994617,405.07537012113056,215.72409152086138,26.3442799461642,64.6864064602961,3.173620457604307,4.7792732166890985,107.37685060565276,17.73014804845222,1001.8627187079408
2016-10-05,298.99328859060404,122.27651006711409,230.56375838926175,26.34429530201342,61.53288590604027,3.211812080536913,4.992080536912751,114.68322147651007,19.44053691275168,1001.7221476510067
2016-10-06,494.3936170212766,314.77925531914894,264.5398936170213,26.306648936170212,65.48670212765957,3.5808510638297877,5.515425531914894,100.09175531914893,18.48218085106383,1000.9893617021277
2016-10-07,555.9018817204301,515.864247311828,167.93817204301075,26.31639784946237,65.99462365591398,2.764247311827957,4.306720430107527,72.55645161290323,17.66774193548387,1000.9623655913979
2016-10-08,571.4188829787234,552.7420212765958,151.88962765957447,26.467287234042555,62.15558510638298,2.362898936170213,3.842686170212766,85.36303191489361,19.10226063829787,1002.2061170212766
2016-10-09,559.8955823293172,494.41499330655955,187.23427041499332,26.660240963855422,66.34538152610442,3.3884872824631858,5.330120481927711,105.38955823293173,19.451137884872825,1003.4484605087015
2016-10-10,587.968,556.7866666666666,142.04533333333333,26.761200000000002,71.016,3.5227999999999997,5.486400000000001,112.95866666666667,18.0592,1004.6026666666667
2016-10-11,589.5352862849534,589.6511318242343,131.27563249001332,26.70892143808256,60.45539280958722,3.3580559254327564,5.283488681757657,93.4474034620506,18.226764314247667,1004.6018641810919
2016-10-12,611.0080321285141,644.0629183400267,129.88621151271752,27.147925033467203,54.74163319946452,3.5821954484605087,5.668674698795181,100.34404283801874,18.62289156626506,1004.2369477911647
2016-10-13,578.8382352941177,516.8449197860963,179.15106951871658,26.9524064171123,58.0735294117647,3.954010695187166,6.1334224598930485,103.89171122994652,18.155080213903744,1003.9144385026738
2016-10-14,481.3675099866844,274.19041278295606,272.0612516644474,26.42090545938748,62.758988015978694,3.240878828229028,5.07150466045273,100.39147802929428,18.607190412782955,1003.7070572569907
2016-10-15,465.2676431424767,376.5352862849534,190.75233022636485,26.24167776298269,61.90279627163782,2.7705725699067907,4.5398135818908125,113.80159786950732,19.057656458055924,1002.5073235685752
2016-10-16,566.5,492.2619680851064,169.3656914893617,26.511436170212765,59.9561170212766,2.920345744680851,4.629521276595745,112.17154255319149,18.867021276595743,1002.251329787234
2016-10-17,563.4404761904761,524.2460317460317,152.09126984126985,26.91812169312169,56.22883597883598,2.7645502645502646,4.431746031746032,103.81878306878306,19.725925925925925,1002.1640211640212
2016-10-18,465.4397350993377,300.91258278145693,238.84238410596026,26.385695364238412,64.87682119205299,2.9520529801324504,4.706622516556291,90.33907284768212,18.835761589403972,1002.641059602649
2016-10-19,444.9867197875166,368.8446215139442,190.75697211155378,27.43625498007968,57.48871181938911,3.546215139442231,5.714209827357238,120.07835325365205,18.9070385126162,1003.4130146082338
2016-10-20,337.4528552456839,174.71713147410358,226.95484727755644,26.384727755644093,62.98539176626826,3.30597609561753,5.33120849933599,122.09030544488712,18.689110225763613,1003.2948207171315
2016-10-21,480.9920424403183,499.7718832891247,152.92307692307693,27.75676392572944,51.55305039787798,3.7413793103448274,5.877453580901857,121.1631299734748,18.74442970822281,1003.1644562334218
2016-10-22,405.8565737051793,323.6414342629482,204.8605577689243,26.734794156706506,56.2058432934927,3.726693227091633,5.9450199203187255,116.9535192563081,19.613147410358568,1003.6892430278884
2016-10-23,566.3399470899471,511.62301587301585,191.94708994708995,26.792460317460314,57.48015873015873,3.8253968253968256,6.114021164021164,103.18650793650794,20.200925925925926,1002.478835978836
2016-10-24,581.7057256990679,536.8508655126498,193.94806924101198,26.97336884154461,57.026631158455395,3.056458055925433,4.951131824234355,102.42876165113182,19.86617842876165,1001.6524633821572
